931,2230,0
2352,777,0
2754,2434,0
2148,1171,0
3951,4832,0
2059,3832,0
75,1510,0
156,2991,0
2944,3011,0
1251,864,0
260,2228,0
2200,3878,0
4942,2983,0
4520,4164,0
3451,4098,0
2140,4401,0
2799,1124,0
1532,4457,0
385,2243,0
2225,2309,0
2917,1987,0
1802,877,0
156,1490,0
166,1644,0
893,93,0
2126,2433,0
4399,2149,0
3363,2228,0
4020,3946,0
1254,2588,0
2615,2380,0
663,2440,0
344,1270,1
4598,740,0
1957,3989,0
1973,4200,0
3460,3549,0
3541,2768,0
256,306,0
281,3453,0
1105,853,0
458,2259,0
3575,768,0
4974,2915,1
2710,4145,0
2739,711,0
3038,4623,0
725,2031,0
3770,404,0
0,759,0
4146,2149,0
1098,1092,0
1113,3048,0
676,4139,0
3199,3225,0
3138,2984,0
4301,3534,1
2488,3657,0
703,60,0
999,263,1
1459,2083,0
3914,2113,0
2719,2124,0
4926,2153,0
345,3244,1
1666,886,0
2906,4247,0
4160,2315,0
1822,545,0
1720,2417,0
2866,2204,0
2437,3625,0
2970,4433,1
4963,1638,0
674,425,0
4272,784,0
85,4453,0
1055,1356,0
2525,4252,0
948,1362,0
994,879,0
1943,4749,0
2373,3528,0
2532,4293,0
3487,4018,0
4978,1567,1
1099,1468,0
451,766,0
3047,2203,0
1686,4092,0
2234,403,0
3935,1578,0
1193,2314,0
4186,4432,0
3590,3752,0
2110,766,0
4993,2561,0
3674,503,1
2135,1500,0
4609,1444,1
1115,2612,0
3380,3499,0
4512,981,0
3468,4993,0
3171,2457,1
3477,1956,0
347,47,0
926,1961,0
4293,1815,0
3523,1714,0
3323,2221,0
2045,1285,0
4169,1450,0
3444,4912,0
2512,239,0
2310,4694,0
4916,1904,1
1272,4946,0
4131,4778,0
3423,2616,0
4180,1566,0
3191,4574,1
4717,2360,0
2707,1634,0
3304,3821,0
3670,4409,1
387,1171,0
2344,4507,1
2463,1447,0
244,1127,1
3817,4901,0
439,1475,0
4461,3538,0
2583,3604,0
3785,4354,1
2338,2921,0
4701,1603,0
3562,3793,0
2777,2015,0
4915,849,0
1221,900,1
2451,1211,0
3740,4613,0
2503,4790,0
2027,1836,1
1339,3893,0
2213,1004,0
4378,2898,0
2260,4586,0
2954,1122,0
3036,2182,0
1595,201,0
1367,3263,0
1909,2116,0
285,3882,0
1641,4177,0
1008,3482,0
3766,1101,0
4928,4008,0
1432,1816,0
2242,4017,0
4344,186,1
3394,307,0
2601,3580,0
272,3158,0
4737,3635,0
693,2681,0
2543,4489,0
1899,1207,0
4048,4293,1
2020,921,0
371,248,1
409,4705,1
1610,2969,0
1409,4868,0
3787,2931,0
4501,4088,1
469,3292,0
3584,625,0
847,4834,0
2489,3048,0
3200,2051,0
5,22,0
10,295,0
4539,4627,0
4915,2985,0
397,4282,0
4352,2819,0
140,1553,0
405,4482,1
4972,376,0
4989,1313,0
4774,103,0
3820,627,0
895,805,0
4367,3460,0
2296,1362,0
2957,4882,0
4364,3928,0
878,714,0
1017,179,1
815,228,0
4359,2906,0
299,4113,0
24,494,0
1327,4893,0
984,4305,0
1027,4017,0
1303,4829,1
1030,3487,0
1047,1696,0
4075,921,0
1845,4918,0
3653,4049,0
1775,1819,0
2007,4154,0
2012,52,0
1948,2843,0
1431,1539,0
3838,4357,0
1213,410,0
2343,2591,0
4142,1471,0
3914,3239,0
1007,376,0
933,1322,0
4990,2122,1
