4958,1765,0
1820,4403,0
2626,281,0
4642,328,0
4100,3280,0
2431,805,0
2653,1331,0
3256,1292,1
2573,1642,0
3807,3884,0
603,3899,0
1483,516,0
2355,4097,0
3556,2526,0
3613,3334,0
4785,3415,0
2076,4676,0
3459,4151,0
3658,3742,0
3290,2386,1
650,4799,0
3332,575,1
1935,1437,0
1457,1595,0
2216,4955,0
3526,1508,0
2254,2389,0
1940,2745,0
465,1693,0
345,4842,1
819,1267,0
2799,1450,0
778,2287,0
2335,2831,0
4841,2616,0
1867,766,0
1253,3706,0
2820,3355,0
2461,1335,0
153,3691,0
1224,4281,0
2496,1346,0
2229,2646,0
3074,2387,1
1602,3615,0
942,900,0
256,1643,0
4913,1004,0
970,4744,0
4620,3107,0
3428,829,0
603,2610,0
1108,925,1
3084,1947,0
2517,877,0
4395,3944,1
293,788,0
132,777,0
790,2658,0
4628,71,0
708,3709,0
4194,1714,0
3095,2407,1
4784,1649,0
926,4719,0
648,4561,0
4041,3908,0
4205,773,0
3658,2295,0
2692,4225,0
3978,1708,0
2169,1434,0
1849,1666,0
1077,1040,1
1791,3315,0
2809,2249,1
255,4404,0
2223,3800,0
82,779,1
2981,823,0
1314,4112,0
3384,2810,1
1208,1887,0
1888,3708,0
1216,731,0
4116,2218,0
3984,4921,0
2664,1796,0
2214,2072,0
2831,724,0
3339,3222,1
1049,648,0
1521,3528,0
4685,4443,0
4733,1048,0
1425,4292,0
3064,1981,0
525,4863,0
1267,406,1
2015,3795,0
3467,3365,0
1849,2660,0
1669,4943,0
3115,2551,0
2538,637,0
4602,4402,0
2605,1617,0
4198,4908,1
2297,497,0
4973,2397,0
1973,715,0
4887,2481,0
4335,3039,0
1243,2619,1
1640,3092,1
3662,4679,0
1867,358,0
3529,3637,0
866,1025,1
4596,2293,0
3778,4784,1
4744,4125,0
3904,216,0
4990,3720,0
3050,4611,0
1410,1404,1
2143,3002,0
3606,2976,0
156,2637,1
2389,2382,0
3263,192,1
1542,637,1
4626,1480,0
3934,1250,1
2336,3188,1
4249,4017,0
1467,3953,0
3722,3419,0
2646,4893,0
2534,2908,0
3596,1593,0
2410,44,0
989,3022,0
2337,2073,0
2208,70,0
4212,1010,0
1424,2330,0
785,3755,1
4754,3594,0
643,1576,0
3579,1634,0
833,4200,0
4058,2926,1
2690,1567,0
937,517,0
326,1297,0
1819,510,0
2822,2332,0
838,2442,0
2566,4759,0
2995,3563,0
2372,541,0
4929,4264,1
3166,690,0
1313,3958,0
3926,4240,0
2161,3159,0
2016,2579,0
3887,1870,0
1574,2884,1
4460,3805,0
3910,2236,0
383,3794,0
3679,3572,0
3258,505,0
126,125,0
1611,1128,0
4441,3381,0
1176,1898,0
2145,800,0
2075,3100,1
3602,624,0
55,1739,0
2150,464,0
1691,519,1
2079,4368,0
4728,470,0
3579,1811,0
1716,2671,0
4967,1265,0
3802,723,0
231,2938,0
3756,882,0
2350,834,0
599,805,0
4273,2633,0
2680,3839,0
1347,163,0
1535,1077,1
3316,103,0
3040,2319,0
706,2261,0
350,2453,1
4452,611,0
151,1433,0
1173,2563,0
2658,4215,1
207,1574,0
421,4251,0
4671,3807,0
1140,4876,0
2506,1211,0
4921,3028,0
4319,3137,1
3024,4914,0
1407,4266,0
2409,4453,0
4814,540,0
4634,3919,1
1412,4200,1
3271,1103,0
414,3025,0
1623,3200,1
3736,1188,0
2959,4634,1
230,2734,0
3168,1376,1
2510,1220,0
342,4475,0
3944,646,0
577,2462,0
730,342,0
333,781,0
380,2922,0
327,1342,1
3124,4755,0
1907,2138,1
4052,3850,0
3361,1982,1
2051,4612,0
1011,4996,0
127,3435,1
4219,422,0
4261,4231,0
1648,3891,0
696,576,0
1416,4034,0
978,4174,0
237,2749,1
1173,1714,0
